PlayerID,PlayerName
37488,Sergey Parshivlyuk
37496,P. Tachtsidis
37503,Cristian M. Chávez
37505,Nico Gaitán
37506,Javier García
37510,Pablo Mouche
37511,F. Roncaglia
37512,Gustavo Cabral
37527,Nenad Tomović
37529,Ivan Trichkovski
37531,Germán Denis
37536,Kwadwo Asamoah
37600,Shin Kwang-hoo
37601,Omar Merlo
37605,Serkan Kirintili
37629,Igor Stasevich
37638,Edin Džeko
37650,Giorgi Makaridze
37707,Ahmed El Mohamady
37721,Itumeleng Khune
37759,Yousef Jaber
37786,Vitaliy Denisov
37814,Teerasil Dangda
37824,Marouane Fellaini
37827,Axel Witsel
37830,Ivelin Popov
37849,Zoran Tošić
37862,Cristopher Toselli
37899,Marcelo Moreno
37901,Tomás Rincón
37907,Bryan Ruiz
37918,Bradley Guzan
37922,Jozy Altidore
37951,Steven Fletcher
37952,Darley
38023,Niklas Moisander
38043,Aaron Meijers
38051,Stevan Jovetić
38054,Simon Kjær
38055,F. Marchetti
38062,Albin Ekdal
38082,Aaron Ramsey
38087,Luke Daniels
38115,Lautaro Acosta
38118,Cristian Álvarez
38120,José Callejón
38122,Pablo Piatti
38124,Míchel Macedo
38146,Roberto Canella
38170,Alfred N'Diaye
38171,Marcos Paulo
38179,Yohann Thuram
38181,Nicolas N'Koulou
38187,Frédéric Duplus
38190,Ryad Boudebouz
38199,R. van La Parra
38211,Sofiane Feghouli
38217,M. Vanhamel
38218,Johny Placide
38234,Mohamed Youssouf
38235,J. Kana-Biyik
38240,Mesut Özil
38252,H. Pellerano
38253,L.Christodoulopoulos
38261,Andriy Yarmolenko
38262,Matías Suárez
38274,Dayro Moreno
38286,Gustavo Bou
38288,Ezequiel Muñoz
38292,Lucas Viatri
38295,Taison
38297,Willian
38338,Daniel Wass
38345,Milan Badelj
38346,Dejan Lovren
38352,Danny Welbeck
38362,Liam Cooper
38366,G. Bonaventura
38387,Massimo Coda
38400,R. van Wolfswinkel
38401,Wiljan Pluim
38403,Eloy Room
38412,Nemanja Nikolić
38422,Mathieu Dossevi
38437,Charles Kaboré
38438,Carlão Roberto
38439,Ivan Perišić
38442,Emmanuel Rivière
38448,Loïc Nestor
38456,Robbin Ruiter
38459,J. Urretaviscaya
38461,Fellipe Bastos
38467,Ricardo Rocha
38470,Juan Cala
38475,Mirco Antenucci
38481,Bruno Fornaroli
38483,Diego Polenta
38490,Steve De Ridder
38491,Luuk de Jong
38499,Kevin Strootman
38511,Andrés Lamas
38512,Henrique
38513,Damián Díaz
38517,Mauro Díaz
38521,Daniel Candeias
38527,Tabaré Viudez
38538,Romain Lejeune
38539,J. Fontaine
38540,El Fardou Ben
38556,M.Van Der Werff
38563,M. Carcela-González
38567,Pedro Rodríguez
38568,Sergio Busquets
38570,Víctor Vázquez
38576,Tarik Elyounoussi
38587,Federico Casarini
38589,Fábio da Silva
38590,Rafael da Silva
38615,Hélder Maurilio
38616,M. Estigarribia
38618,Samuel Souprayen
38627,Olivier Giroud
38628,Yoric Ravet
38630,Vicente Guaita
38635,Jasper Cillessen
38640,Quique González
38644,Diogo
38655,Sergio Canales
38682,Davide Santon
38684,Nenad Krstičić
38687,Odion Ighalo
38697,Ciprian Deac
38700,Anthony Moris
38701,T. Kolodziejczak
38706,Mikel Balenziaga
38711,Tamás Kádár
38738,Lamine Gassama
38740,Clément Grenier
38761,Necip Uysal
38765,Mikael Lustig
38778,Gonzalo Marinelli
38779,Dani Parejo
38780,Chris Basham
38782,Miroslav Stoch
38784,Péter Gulácsi
38789,Barry Bannan
38790,Ciaran Clark
38794,Joe Bennett
38796,Toby Alderweireld
38797,Daley Blind
38800,L. Narsingh
38806,A. Djoum
38807,Tomeu Nadal
38809,Dídac Vilá
38810,Fabri
38812,Edu Bedia
38818,Cote
38827,Daniel Wilson
38841,Sinan Bolat
38843,Eliaquim Mangala
38845,Christian Benteke
38848,David Braz
38852,Davide Faraoni
38858,S. El Shaarawy
38862,M. Dyrestam
38863,Tobias Sana
38873,Eric Bicfalvi
38876,Igor Armaş
38883,Juhani Ojala
38892,Adrián Calello
38906,Fabián Orellana
38907,Victor Ibarbo
38908,Ola Toivonen
38918,Gastón Sauro
38925,Sandro
38934,John Boye
38937,Gaël Kakuta
38938,Ben Amos
38941,Miguel Lopes
38946,Rafael Carioca
38947,Alan Dzagoev
